id,question,question_concept,choices,answerKey
9e35c9723ece9d28783319736c783060,Dimana steakhouse bakal kaasup pintonan Lake Toba?,steakhouse,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Sumatera Utara', 'Bali', 'Jawa Barat', 'Papua', 'Yogyakarta']}",A
bed20bb5bbfe7b10252c4ec77179f8dd,"Andi meuli kompor gas leutik. Anjeunna terang yén anjeunna henteu tiasa nganggo éta di jero ruangan kusabab haseupna, tapi anjeunna tiasa dianggo di luar. Struktur naon anu paling dipikaresep dianggo ku Andi pikeun masak di luar?",kompor,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dapur umum', 'kantor pos', 'susun', 'imah babaturan', 'tenda']}",E
2e8f5b6948ddc80ca75980def80a98e8,"Klinik dental ngarawat seueur pasién anu ngagaduhan tatu lisan kusabab trauma, ti mana asal pasien ieu?",klinik dental,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kota', 'Jawa', 'wangunan kantor', 'sakola', 'rumah sakit']}",E
91fd85edc000bd23609d507761c5aaca,"Hiu sanes hal anu anjeun kedah hariwang dina danau di leuweung, tapi seueur bahaya dimana?",hiu,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sagara lega', 'alam liar', 'cai tropis', 'laut Pasifik', 'Teluk Méksiko']}",B
674112e46780acd6e3262048df838179,Grup padagang luar mana anjeun sering mendakan toko pakean?,toko pakean,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pasar tradisional', 'meuli baju', 'Taman Kota', 'puseur balanja', 'kota atawa désa']}",D
635b4c247b8a2adb86cef65051994e06,Dimana anjeun bakal nempatkeun cap sanggeus ngagunakeun eta?,cap,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['méja', 'kelas seni', 'kantor', 'Bangku gawé', 'Jawa']}",C
569e3e3fa20d4999203af354568d6d8c,"Ahmad meuli musang di pet shop. Anjeunna teu tiasa naek kana beus, janten anjeunna nelepon anu sanés. Naon anu anjeunna tiasa nelepon?",musang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['imah misan urang', 'taksi', 'imah kuring sorangan', 'Babaturan', 'tumpukan kayu']}",B
9c4223858b6e84e989456e3598f67e95,Di nagara mana anjeun moal mendakan Orangutan di pulo anu aya di kalér Australia?,Orangutan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tempat séjén', 'Kalimantan', 'Jawa', 'leuweung hujan', 'nagara deungeun']}",C
cb7dbd26dc49d50e6da43ff800fb5581,Dewi indit ka kantorna nu aya di lantai 8 jeung lantai luhur. Di mana Dewi damel?,kantor,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['gedung pencakar langit', 'wangunan jangkung', 'wangunan pamaréntah', 'wangunan sakola', 'kolam renang']}",B
86888cb0e91abe51e22fb4afdabd9bea,"Budakna hoyong mangkok bubur hayam sareng terang anjeunna tiasa kéngingkeun, dimana anjeunna badé mendakanana?",mangkok bubur hayam,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['lapak sarapan', 'toko porselen', 'cabinets dapur', 'kulkas', 'kabinet pikeun piring']}",C
b4ed771f69f00565f0da8f0cffd0b813,"Di Indonésia, naon ngaran pulo paling kalér tempat tangkal apel bisa tumuwuh?",tangkal apel,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jawa', 'Sumatra', 'Papua', 'Kalimantan', 'Sulawesi']}",C
93e65088187a50c158ec42e6ebce4ade,Budi méakkeun waktu ngobrol jeung babaturanana ngeunaan hal-hal penting sabab hayang meunang naon?,ngobrol jeung babaturan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Asih', 'kabagjaan', 'ngajawab', 'komunikasi', 'Duit']}",C
906d856bf7e85bbb59f3d3e1fa4dbb4f,Di wewengkon mana di Indonésia ayana Bali?,Bali,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kulon', 'Sumatra', 'Indonésia', 'wétan', 'Jawa']}",D
412a51039ae004c6fce1e78d9838f71d,"Aranjeunna ningali luwak di taman, aranjeunna nyobian gancang kaluar telepon pikeun nyandak naon?",luwak,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hawa seger', 'kandang hayam', 'bentang Indonésia', 'Poto', 'nomer telepon']}",D
7782150d427ffbc4111c071c8096e983,Andi satuju kana pamadegan Rani. Aranjeunna geus dipikawanoh ti budak leutik. Naon anu aranjeunna henteu kedah ngadamel deal?,satuju jeung,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kontrak', 'silaturahim', 'kaharmonisan', 'kataatan', 'ancaman pati']}",A
6dffd340c37efad5eeafca7fca3d1698,"Hotélna ngagaduhan pandangan gunung anu kasohor, anjeunna ngaraosan coklat, sareng seueur hal anu sanés nalika anjeunna nganjang ka mana?",gunung,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bromo', 'Papua', 'Bali', 'Yogyakarta', 'Sumatra']}",A
ec92b2cc41e7791267629ad8953f9724,Budi hatena robah-robah gajihna. Naon anu anjeunna hoyong suplai duit na?,robah,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tetep stabil', 'stagnan', 'angger', 'teu senang', 'permanén']}",C
617bf9dc372b8f0f09ba48aa8dd530fe,Budi meuli monitor anyar jeung dibuka tina bungkusan. Anjeunna miceun bahan bungkusan sareng nyolokkeunana. Naon anu anjeunna nyambungkeun monitor?,monitor,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kafé', 'mintonkeun gambar', 'kotak', 'ningali layar biru', 'komputer']}",E
66c71537256943b46455991b28f58055,"Budi mimiti jauh ti imah. Anjeunna henteu kamana waé, janten kuring nawiskeun anjeunna pikeun naon?",Jauh,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bersantai di dieu', 'cicing di dieu', 'kadieu', 'leuwih deukeut', 'aya']}",B
515d9746eb0e7ad960c7942d26c8ca77,Alat keur manggang roti Ani pegat jeung sieun maké. Anjeunna teu hoyong ngaduruk naon?,alat keur manggang roti,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['toko pizza', 'toko', 'imah', 'Toko kueh', 'kompor']}",C
069cdcaa0a071cfd3556c98f075a6e11,Presiden ayeuna di nagara ieu teu asalna ti pihak sarua jeung presiden saméméhna. Nagara mana ieu?,presiden,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pdi-p', 'Golkar', 'démokrasi', 'coét', 'pks']}",C
bf443a4143fff9fe7c883a5f9f1b91cf,Dimana biasana awéwé nyimpen duit rupiah?,uang kertas rupiah,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dompét', 'saku', 'kotak surat', 'meuli Coca-Cola', 'tas leungeun']}",A
f48445fef74ebfe0a274ba7f67bf5015,"Budi loba waktu leumpang jauh. Anjeunna leumpang sanés kusabab anjeunna resep, éta ngajantenkeun sukuna nyeri, tapi kusabab éta hiji-hijina jalan pikeun ngalakukeun naon?",dina suku,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['leungit beurat', 'maju kahareup', 'lepuh', 'angkutan', 'semedi']}",D
b7cb09828f482cdcfbcfe83f174e2d91,Pak Budi boga warung makan bersejarah. Toko ngagaduhan sababaraha panjagaan anu ngabantosan tetep operasional. lapak mangrupa landmark penting di kota mana?,warung dahareun,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'Yogyakarta', 'wangunan kantor', 'puseur balanja', 'supermarket']}",A
bbc1b9a4a9bedbdc539af8250a982b12,Dimana anjeun tiasa mendakan gedung pencakar langit pangluhurna di Indonésia?,gedung pencakar langit,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'Surabaya', 'Bandung', 'Medan', 'kota gedé']}",A
9c840fc20ba965508338ca2e0daef9a6,Budi nuju nongton tipi ningali lampu-lampu kedip-kedip anu matak ngabahayakeun ka anjeunna. Naon anu bakal kaalaman ku Budi?,nonton tipi,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['saré', 'dihibur', 'reuwas', 'nyeri sirah', 'rebutan']}",E
ee01285c0ef15c0f2f5d9a441d2c62e6,"Aya anjing, ngagogog tarik. Andi teu sieun ku manéhna, sabab anjing dikurung. Dimana anjing bisa dikurung?",anjing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pakarangan tukang', 'cabinets dapur', 'panto hareup', 'méja', 'taman']}",A
b12a9331becaddc2bc98bdd6339a9397,Anjeun tiasa ningali Garuda Jawa di Taman Nasional mana di Indonésia?,Elang Jawa,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Taman Nasional Ujung Kulon', 'Taman Nasional Bromo Tengger Semeru', 'Taman Nasional Gunung Leuser', 'Taman Nasional Komodo', 'Taman Nasional Alas Purwo']}",C
15d6b0ae93146a5d69e33494b0751877,Budi hoyong langkung sering bersosialisasi kusabab ngarasa kakurangan naon?,sosialisasi,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['waktos luang', 'hiburan', 'asupan', 'babaturan papanggih', 'silaturahim']}",E
1b1b04d8dd4b1611d5174f6c3044fcf7,Gunung mana anu aya di Indonésia sareng anu paling wétan diantara pilihan di handap ieu?,gunung di Indonésia,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Gunung Rinjani', 'Gunung Merapi', 'Gunung Bromo', 'Gunung Kerinci', 'Gunung Jayawijaya']}",E
eb902cf9231ba6c3c7261e67b10d6548,Dimana anjeun tiasa mendakan kuda anu henteu gerak?,kuda,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'lukisan', 'pacuan kuda', 'Kebon Binatang', 'pakarangan tatanén']}",B
454f45b2db1ba7d774c0cf35bcc3e402,Patani milarian rupa-rupa tangkal apel anu tahan ka bagian mana di Indonésia anu badé dipelakan?,tangkal apel,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Sumatera Utara', 'Jawa Barat', 'Bali', 'éra kuring', 'Papua']}",B
400a866fb2b981d35719fc1439962e25,Wewengkon leutik naon di Indonésia anu kasohor ku steakhouses na?,imah steak,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Kemang', 'senopati', 'pondok geulis', 'scbd', 'Kalapa gading']}",A
f37feb83e46f5cb9e950fad94274e666,"The playroom miboga kavling Toys Palasik, nak spilled unggal monyét plastik kaluar tina naon?",monyét,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kandang', 'tatarucingan', 'tong', 'Bali', 'leuweung hujan']}",C
0b93320f296e10ceffaf2f6f0c9a5730,Dimana biasana anjeun tiasa ningali Garuda Jawa nalika henteu di kota?,Elang Jawa,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['lukisan', 'panangkaran', 'wewengkon désa', 'kebon binatang', 'Jawa']}",C
0a4c9b5ddcf4e9c0f71186cf77be44d7,Andi teu resep ngadahar sangu goreng. Kumaha perasaan anjeunna?,dahar sangu goreng,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['siga', 'wareg', 'sedih', 'maot', 'seueul']}",E
8f649cd5d6f961a2d6ff51fadcaa1157,"Budi narik hawa jero, maké diafragma. Diafragma nyaéta otot. Sebutkeun hiji hal anu boga otot?",diafragma,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['lalaki', 'awak awéwé', 'klep', 'mayar hutang', 'apoték']}",A
6be7f2222b2fcdb6734f7426b0059874,Andi ningali éta serangga ngagunakeun suku pikeun ngalakukeun ieu. Rini ningali sababaraha serangga ngagunakeun jangjangna pikeun ngalakukeun ieu. Naon éta?,serangga,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['buzzing', 'ngakuan geter', 'pindah', 'Dahar', 'ngapung']}",C
e9155ace50c2a2df0ec410252074d19a,Jalan tol mana anu henteu caket Samudra Pasifik di Indonésia?,jalan tol,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jawa Barat', 'Jawa Timur', 'Sumatra', 'Bali', 'Sulawesi']}",E
7a9c9eb321065cbdfd21a596fd088483,Dimana bakal suling paling dipikaresep dina liang orchestra?,suling,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pihak', 'orkestra', 'toko alat musik', 'marching band', 'simfoni']}",B
07b139aab18398c59c913a362688bbca,Dimana anjeun kedah nempatkeun tangkal beringin supados henteu karpét anjeun kotor?,Tangkal Banyan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['darat', 'Kebon Raya', 'susun', 'kulkas', 'Kalimantan']}",A
3990543e07f6fc5c2117693fee1dfd41,Dimana anjeun tiasa mendakan lapangan ténis kalayan permukaan liat beureum di Indonésia?,pangadilan ténis,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'Bali', 'Bandung', 'Yogyakarta', 'kompléks olahraga']}",E
52cbc5edef2b14e075a60fdf2e044081,Ahmad téh ahli dina rupa-rupa disiplin élmu. Dimana anjeunna tiasa mendakan kasuksésan di Indonésia?,kasuksésan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sagara Indonésia', 'gawé teuas', 'rupa-rupa kaayaan', 'Jakarta', 'upacara pangajén']}",C
1bc1d62d86009c1107b9f74fe405bda4,Naon anu bisa kaalaman ku batur dina kacilakaan nalika surfing di Indonesia di leuwih ti hiji tempat?,ombak surfing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sunstroke', 'narekahan', 'Biwir garing', 'awak sehat', 'pegat suku']}",B
578148df712f5cf671ed57ab049811bb,Budi resep ka pésta. Anjeunna enjoys sosialisasi. Naon anu anjeunna resep ngalakukeun?,indit ka pésta,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['rencana', 'papanggih jalma anyar', 'mabok', 'keur senang', 'tari watusi']}",B
76138597c8e1f5a3bc8ed663794b7ac4,Rudi tacan ngalaman sagala rupa nu hartina jadi manusa di Indonésia. Anjeunna kaleungitan hal anu penting. Naon anu anjeunna tiasa leungit?,Kahirupan manusa Indonésia,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['angkutan umum', 'perpustakaan', 'sakola', 'Asih', 'pasangan']}",D
657084f4b6c6a25a20cd45905fb9e682,Wangun pamaréntahan naon anu paling sering dipatalikeun jeung karajaan-karajaan di Indonésia?,karajaan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['monarki', 'républik', 'federasi', 'démokrasi', 'kasultanan']}",A
9d0afa821b51a44999a59e9a52af7b66,"Manny nolak ngahormat ka pangadilan di Indonésia, sarta didakwa naon?",hormat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['teu hormat', 'ngahina', 'hina pangadilan', 'ngarendahkeun', 'olok-olok']}",C
b911add817e29d2b386e001a77306098,Andi cicing di imah patani. Aya seueur imah patani caket dieu. Naon anu anjeun tiasa ngajelaskeun tempat ieu?,imah patani,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['masarakat tatanén', 'kota', 'wewengkon désa', 'patani', 'Jawa']}",A
894190d86b885c0c09f552bd4777aabc,Dewa mana salah sahiji tina loba lalaki dina mitologi Indonésia?,dewa,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['nonoman', 'awewe', 'pendukung feminisme', 'budak awéwé', 'dewa']}",E
909c1377037cf60b92778dc1b9428111,Budi teu resep ngabohong. Éta ngajantenkeun anjeunna ngarasa hiji hal. Naon anu dirasakeun ku Budi nalika ngabohong?,ngabohong,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['nyingkahan kontak panon', 'ngarasa dosa', 'semu beureum', 'robah warna ka warna ungu', 'saré']}",B
b54bd3c78eeabe428fe9644052c452ec,Dimana klub tari bakal furthest arah sarua jeung sisi nu meunangna Patempuran Surabaya?,klub tari,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'wewengkon puseur dayeuh', 'Surabaya', 'kidul', 'Indonésia']}",C
f31499ddfdaf9d9d62e465ac9ede0d8e,Kumaha batur bisa ngagunakeun pamikiran maranéhna pikeun ngalakukeun hal-hal dina cara anyar nu relevan jeung budaya Indonesia?,pamikiran,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sudut pandang anyar', 'pangaweruh lokal', 'rasa', 'Cara pangalusna', 'ngajawab masalah']}",A
0e684d779d98e6eecda167c10af42bbb,Ka kota-kota gedé mana waé jalan tol di Indonésia?,jalan tol,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'Surabaya', 'Bandung', 'Medan', 'Bali']}",A
2d826ec5cd99719720abe1e357e7d9fb,Tali baja bisa dipaké pikeun ngerek kapal tunda lamun Budi boga naon?,tali waja,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kerekan (kerekan)', 'rengkuh', 'sasak gantung', 'pabrik', 'parahu']}",A
82b130902f15c8f285917388c6300e08,"Anjeunna kedah ngarobih pangukuran dina inci, kana sistem pangukuran naon anu anjeunna kedah tingali?",inci,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['ukuran cairan', 'séntiméter', 'séntiméter', 'métrik', 'kilométer']}",D
e222098f62b559cac36f9b9da0027aef,"Budi resep tuang di restoran, tapi naon anu anjeunna sering hilap?",dahar di réstoran,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['nyieun reservasi', 'jadi sopan', 'siap mayar', 'nginum anggur', 'mayar tagihanana']}",A
aef76fe6f883d9c068899ac9b64c3123,Andi maénkeun alat musik tiup logam dina grup anu diwangun ku loba jalma ti sagala rupa latar jeung rupa-rupa alat musik. Aranjeunna lolobana muncul dina klub. Jenis grup musik naon anu Andi tiasa maén?,alat angin logam,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['grup karét', 'indung ngaganggu', 'pita kuningan', 'marching band', 'grup jazz']}",E
9a4039c873d179816f6d6bc43cea2a2d,Dimana biasana para bankir investasi ngumpul di pinggiran kota di Indonesia?,bankir,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jalan Sudirman', 'alun-Alun', 'kaulinan monopoli', 'Bali', 'klub golf']}",E
4456b3a52937bb7ea464a55c6a677ef7,"Kelas miboga kasempetan pikeun nganjang ka landasan peluncuran, hiji murid katingali nepi ngabayangkeun ti mana sakabéh rokét diluncurkeun?",landasan peluncuran,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dalapan', 'puseur spasi', 'pilem', 'kalikeun', 'Pulo Morotai']}",D
5483aa853aa126640a576fcaa7c62b28,Dimana anjeun tiasa mendakan pamaréntahan pusat Indonésia?,pamaréntah,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'Singapur', 'nagara', 'gedung DPR/MPR', 'démokrasi']}",A
029626e2a94e35045299a6983ce9c6ec,"Nalika Indonésia kalibet dina konflik militér, kumaha kamungkinan Indonésia bakal ngalungkeun bom?",bom,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Papua', 'Laut Natuna Kalér', 'kri (kapal républik Indonésia)', 'gudang senjata', 'tas leungeun']}",B
4e0447e355053e8aac9ee2b24d913079,Monyét mawa péso katémbong metik cau tina tangkal. Dimana meureun monyét?,monyét,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Sumatra', 'Kalimantan', 'nagara di Asia Tenggara', 'leuweung hujan tropis', 'kebon binatang']}",D
cb3f117b451b699384abd2bcc725ef32,Budi nyupiran di jalan tol rada bingung. Dimana anjeunna tiasa mésér peta pikeun milarian arah?,peta,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Réstoran Padang', 'tempat peristirahatan tol', 'taman hiburan', 'toko buku', 'kelas']}",B
e61bba37cc26557351f54045b2568f83,Budi kacida ngahibur lantaran boga rasa humor anu luar biasa. Naon anu anjeunna bawa ka seueur jalma?,ngahibur,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['seuri', 'pikagumbiraeun', 'karesep', 'Tulung', 'kabagjaan']}",A
866deeda79fe257ffcfc08c674962894,"Oray sanés hal anu anjeun hoyong patepang dina pesawat, tapi naon anu paling dipikaresep anjeun tepang nalika anjeun di alam indung?",oray,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['alam liar', 'toko piaraan', 'Jawa', 'leuweung tropis', 'Bali']}",A
70c2cde0dbbb4057d623780f1d2e5f40,Di kota mana stasiun subway sering digambarkeun dina pilem?,stasiun subway,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'York énggal', 'Tokyo', 'London', 'kota gedé']}",A
caccaa51ee960a92d44e5b949fc35a66_1,"Anjeunna henteu terang yén lauk buntal tiasa didahar, anjeunna kaget ningali dimana?",lauk buntal,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['gurun', 'cai laut', 'pasar lauk', 'buku', 'Perancis']}",C
c8d16890c903df672564f7fc88f91b1d,Anita hoyong nyimpen uyah dapurna di tempat anu gampang mendakanana tapi henteu ngaganggu kagiatanana. Dimana anjeun pikir anjeunna nempatkeun eta?,uyah méja,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['méja makan', 'aturan méja', 'dapur swasta', 'méja dapur', 'cabinets dapur']}",E
3dd6d33651955c04246b02360eea173f,Naon anu sering maling di imah-imah di wewengkon Menteng?,Menteng,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['perhiasan', 'parabotan', 'éléktronik', 'kandaraan', 'dokumén penting']}",A
e58f9df0f189b97e9441d132143a2ae2,"Dimana aya tangkal manggu anu tumuwuh di deukeut makam pahlawan nasional Indonesia, Budi?",Tangkal manggu,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['cahaya panonpoe', 'leuwih deukeut', 'Blitar', 'kembangan', 'sawah']}",C
431d0c032f85f6977b1e682d117340f0,Ahmad saré handapeun simbut. Anjeunna ditarik simbut ngadeukeutan sabab naon anu bakal kajadian?,Saré,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['nyarita', 'janten tiis', 'ngorong', 'meureun ngalamun', 'baseuh ku kesang']}",B
65ba3ee2a6d924a0be708cc752021ca1,Dimana anjeun tiasa kéngingkeun manik dina balkon?,balkon,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['imah opera', 'Jawa', 'toko karajinan', 'téater', 'Bali']}",E
a1ab34e9b7c7b65d595b5ed44955e842,Bos Siti di kantor Jakarta nitah eureun maenna sabab sorana nyaring. Siti nuju naon?,Eureun,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['gamelan', 'angklung', 'kendang', 'motor', 'catur']}",B
038010535de76fcdf43a0776a6f04814,"Budi teu nyaho kudu kumaha. Anjeunna karék meuli tangkal beringin gedé, tapi teu boga tempat pikeun nyimpenna. Tangkalna gedé teuing pikeun imah. Ayeuna, tangkal banyan keur nungguan di luar dina hal. Di mana lokasi tangkal beringin?",Tangkal Banyan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['taman', 'pot badag', 'labyrinth', 'rumah kaca', 'leuweung tropis']}",B
9a9625482797d0229dea1da89aa51dfb,Budi narik simbut kana sirahna. Anjeunna miharep ieu bakal ngidinan anjeunna pikeun nyumputkeun. Dimana anjeunna nyumput?,simbut,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['ngalihkeun kacurigaan', 'handapeun', 'bubuka', 'panutup taneuh', 'ninggalkeun muka']}",B
7d9cbd1601634a15a4a52d86da8a168e,"Departemén toko pinuh ku barang-barang sumbangan kuno, naon anu ngingetkeun para nasabah?",Departemén toko,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['puseur balanja', 'kaliwat', 'supermarket', 'pilem sakola heubeul', 'Indonésia']}",B
ecdd690b72a45c4dfa73fd65939dc9e0,"Bade ngagoreng daging sapi bari kemah di Taman Nasional Bromo Tengger Semeru, dimana nya?",ngagoreng,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['toko ritel', 'Jakarta', 'Yogyakarta', 'Jawa Timur', 'Taman Kota']}",D
061cc103ddd511eb350af22734f0896d,Naon anu tiasa dilakukeun ku pengacara di Indonésia pikeun kéngingkeun panghasilan?,pengacara,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['meuli imah', 'ngajukeun klaim pikeun santunan', 'nulis surat kuasa', 'ngecas waragad dumasar-waktos', 'hadir sidang pangadilan']}",B
31519fa6b96029d4b1dd3cd43228c933,"Réstoran outdoor di Indonésia teu boga konsumén lamun hujan, dimana maranéhna kudu mindahkeun?",réstoran,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kota gedé', 'kota leutik', 'wangunan', 'Jakarta', 'tempat anyar']}",C
1501d39cfa5be9ac0f6a98545bdd5a92,Dimana nganggo jalan tol pikeun gancang di Indonésia?,jalan tol,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['média', 'nagara', 'Jawa', 'kota di Indonésia', 'Jakarta']}",D
5f3154a0dca4292c619962f712dbd3d9,Dimana abdi tiasa mendakan nagara anu sistem pamaréntahan présidén sareng nagara kesatuan?,sistem pamaréntahan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['masjid', 'démokrasi', 'Indonésia', 'nagara', 'peradaban']}",C
0af5ef4082438e37dfea8491f3ce77fc,Puseur balanja biasana tiasa dipendakan di bagian mana tina koleksi ageung bumi sareng usaha di Indonésia?,puseur balanja,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Puseur dayeuh', 'pakarangan tukang', 'pagunungan', 'suburbs', 'kota gedé']}",A
c0745a84b830630187ef3eb28ea4ce69,Dimana anjeun tiasa mendakan seueur imah témbok batu beureum?,imah batu beureum,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['ngirining', 'menteng', 'wewengkon perumahan', 'Kota Jakarta', 'komplek susun']}",B
77f31de8d4b8c658c19d2dead06c6caa,"Kuda Pak Budi kabur ti kandangna, tuluy indit ka tempat nu bisa karasa bebas. Kamana meureun kuda éta?",kuda,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Kanada', 'sirkus', 'bioskop', 'padesaan', 'parade']}",D
7813a61b44c4373d4510b94b5728befc,Pasar mana di Indonésia anu paling dipikaresep ditutup?,pasar,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sawah', 'kampung', 'wewengkon désa', 'kota', 'Jakarta']}",D
60cb8290945d6ce683cbecb0a7ec7035,Budi resep ngadengekeun musik bari maca. Naon anu anjeunna rasa éta ngabantosan anjeunna?,ngadengekeun musik,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['ngarti', 'nyetiran', 'stimulasi', 'hiburan', 'Tenang']}",A
ca0c968d833bcc15492f8da9adbc25ac,"Nalika hiji obyék buleud gulung ka handap hiji pesawat condong, naon anu bakal dilakukeun?",objék buleud,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sora sora', 'ngapung', 'ruksak', 'ngaronjat speed', 'murag kana liang']}",D
cf00670689debd15556a03e7b0521a37,Ahmad saré dina tikar jeung barudak lianna. Ahmad dimana?,tikar,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kamar mandi', 'sakola', 'ranjang', 'kamar diuk', 'Panto lebet']}",B
bffd664de2ace8628807453fdcd9072c,"Aranjeunna hariwang ngeunaan kasegaran buah dina cuaca panas, janten naon anu aranjeunna disimpen?",buah,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kulkas', 'pasar', 'kantong anyaman', 'kotak', 'piring']}",A
c52952c1dc25d8da05f8f4b13c1cedd5,Dimana anjeun tiasa kéngingkeun suling pikeun dibawa ka bumi?,kacapi suling,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['konsér', 'kelas musik', 'aula konsér', 'Perancis', 'toko musik']}",E
